ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399997.SZ,20171211,5752.0304,5569.3263,5760.9713,5569.3263,5552.6258,199.4046,3.5912,1577733,12420094.2
399997.SZ,20171212,5736.6714,5770.174,5808.1775,5720.7245,5752.0304,-15.359,-0.267,1041553,7996387.2
399997.SZ,20171213,5895.218,5744.1789,5896.7874,5714.7174,5736.6714,158.5466,2.7637,1192288,8975415.3
399997.SZ,20171214,5881.4288,5896.3189,5928.7618,5829.4076,5895.218,-13.7892,-0.2339,905577,6340925.2
399997.SZ,20171215,5807.7137,5864.177,5944.4831,5789.8334,5881.4288,-73.7151,-1.2534,933515,6674927.6
399997.SZ,20171218,5928.9772,5856.3553,5998.0794,5856.3553,5807.7137,121.2635,2.088,1401328,10066825.4
399997.SZ,20171219,5988.8817,5915.6842,6053.8205,5908.0813,5928.9772,59.9045,1.0104,1480818,9906294.1
399997.SZ,20171220,6114.466,5996.4895,6128.0294,5949.3747,5988.8817,125.5843,2.097,1569189,11854963.6
399997.SZ,20171221,6105.7799,6096.7765,6178.6197,6051.4592,6114.466,-8.6861,-0.1421,1612260,10775089.6
399997.SZ,20171222,5992.5796,6094.8034,6116.566,5971.2081,6105.7799,-113.2003,-1.854,1387533,8962060.2
399997.SZ,20171225,5990.079,6018.2581,6081.7063,5921.043,5992.5796,-2.5006,-0.0417,1390017,9187890.1
399997.SZ,20171226,5934.0981,5980.8313,6001.798,5876.8567,5990.079,-55.9809,-0.9346,1056215,7075099.8
399997.SZ,20171227,5815.9901,5943.1531,5960.1042,5810.6076,5934.0981,-118.108,-1.9903,966294,7325742.2
399997.SZ,20171228,6068.4428,5951.4905,6101.7387,5880.984,5815.9901,252.4527,4.3407,1842601,18114779.1
399997.SZ,20171229,5993.4728,6082.795,6141.7168,5920.3385,6068.4428,-74.97,-1.2354,1324390,12445986.5
399997.SZ,20180102,6008.6504,6008.5801,6036.7065,5923.045,5993.4728,15.1776,0.2532,1108493,9172159.6
399997.SZ,20180103,6029.9734,6004.5233,6058.8253,5955.113,6008.6504,21.323,0.3549,1287297,9744953.3
399997.SZ,20180104,6208.837,6030.3189,6225.6173,6023.2221,6029.9734,178.8636,2.9662,1881160,14276434.2
399997.SZ,20180105,6188.7892,6214.6335,6230.9849,6127.3093,6208.837,-20.0478,-0.3229,1149343,8512744
399997.SZ,20180108,6218.3116,6171.8104,6272.1831,6105.7102,6188.7892,29.5224,0.477,1440089,10591204.5
399997.SZ,20180109,6416.7065,6208.7655,6451.8737,6202.719,6218.3116,198.3949,3.1905,1985486,14204462.9
399997.SZ,20180110,6546.9497,6408.882,6547.0629,6374.4898,6416.7065,130.2432,2.0298,1604230,11900238.1
399997.SZ,20180111,6464.9818,6538.45,6540.2432,6436.6428,6546.9497,-81.9679,-1.252,1080397,9548859.7
399997.SZ,20180112,6569.8238,6448.4773,6580.4684,6421.7277,6464.9818,104.842,1.6217,1332621,10306107.4
399997.SZ,20180115,6611.027,6576.6257,6683.9238,6574.7762,6569.8238,41.2032,0.6272,1854316,13684564.3
399997.SZ,20180116,6679.1974,6566.2654,6798.7766,6521.5468,6611.027,68.1704,1.0312,2305102,15725509.2
399997.SZ,20180117,6448.0241,6657.77,6695.7431,6420.0593,6679.1974,-231.1733,-3.4611,1915674,16671984.1
399997.SZ,20180118,6552.5017,6457.9444,6626.1474,6451.6181,6448.0241,104.4776,1.6203,2025954,14535301.3
399997.SZ,20180119,6451.0096,6554.6992,6554.6992,6409.7827,6552.5017,-101.4921,-1.5489,1632853,12169119.3
399997.SZ,20180122,6688.7635,6488.6496,6689.5807,6488.6496,6451.0096,237.7539,3.6855,1722689,14057720.2
399997.SZ,20180123,6683.6236,6691.6819,6703.2768,6624.0766,6688.7635,-5.1399,-0.0768,1362948,11167730.3
399997.SZ,20180124,6566.2719,6683.7868,6684.1993,6539.8253,6683.6236,-117.3517,-1.7558,1302219,10128117.4
399997.SZ,20180125,6506.1794,6546.0824,6566.8394,6403.6826,6566.2719,-60.0925,-0.9152,1392572,11283029.9
399997.SZ,20180126,6546.174,6493.062,6553.2416,6465.9758,6506.1794,39.9946,0.6147,1007475,8853193.8
399997.SZ,20180129,6245.3612,6550.8131,6550.8131,6228.3926,6546.174,-300.8128,-4.5952,2019508,16065106
399997.SZ,20180130,6197.766,6204.3982,6266.793,6124.6112,6245.3612,-47.5952,-0.7621,1222392,10391927.6
399997.SZ,20180131,6305.1551,6189.814,6348.4231,6189.814,6197.766,107.3891,1.7327,1274271,11309644.3
399997.SZ,20180201,6137.9708,6259.1711,6263.6431,6071.5193,6305.1551,-167.1843,-2.6515,1707850,12016479.7
399997.SZ,20180202,6081.1713,6094.98,6139.392,5988.0031,6137.9708,-56.7995,-0.9254,1279914,11681486.8
399997.SZ,20180205,5766.1747,5883.1253,5893.2338,5635.6534,6081.1713,-314.9966,-5.1799,2160086,18138364.7
399997.SZ,20180206,5684.8372,5575.4633,5781.8393,5570.3861,5766.1747,-81.3375,-1.4106,2094434,16405120.6
399997.SZ,20180207,5472.7769,5776.9333,5821.4151,5457.4728,5684.8372,-212.0603,-3.7303,2063266,16401168.6
399997.SZ,20180208,5618.7926,5470.2052,5683.2605,5465.7092,5472.7769,146.0157,2.668,1668551,13766822
399997.SZ,20180209,5522.515,5450.0844,5524.3734,5290.7694,5618.7926,-96.2776,-1.7135,1816481,15285994.4
399997.SZ,20180212,5717.6842,5559.6574,5764.7166,5559.6574,5522.515,195.1692,3.5341,1435007,11626164.4
399997.SZ,20180213,5721.583,5757.6749,5840.0654,5709.3387,5717.6842,3.8988,0.0682,1117292,9020574.3
399997.SZ,20180214,5797.4667,5754.0976,5810.7927,5712.8821,5721.583,75.8837,1.3263,764595,5814631.9
399997.SZ,20180222,6008.4892,5869.8314,6009.2551,5869.8314,5797.4667,211.0225,3.6399,1002387,8724031
399997.SZ,20180223,5980.0324,6022.2552,6062.7011,5924.8297,6008.4892,-28.4568,-0.4736,849599,6692880.9
399997.SZ,20180226,5958.3794,6002.1898,6020.3118,5864.5632,5980.0324,-21.653,-0.3621,1127091,8565776.8
399997.SZ,20180227,5874.2405,5988.1408,5997.6398,5873.8499,5958.3794,-84.1389,-1.4121,1004176,7882410.7
399997.SZ,20180228,5693.0779,5737.3897,5816.5712,5632.1112,5874.2405,-181.1626,-3.084,1150698,9866032
399997.SZ,20180301,5779.3688,5686.9676,5809.7762,5662.8381,5693.0779,86.2909,1.5157,899889,7585150.1
399997.SZ,20180302,5726.7723,5747.92,5783.2589,5693.1051,5779.3688,-52.5965,-0.9101,726347,5400940.4
399997.SZ,20180305,5618.2116,5735.8417,5767.2162,5605.8665,5726.7723,-108.5607,-1.8957,767746,6281139
399997.SZ,20180306,5658.7101,5654.0413,5661.9812,5474.4192,5618.2116,40.4985,0.7208,1331925,10540449.6
399997.SZ,20180307,5657.0334,5649.2378,5764.863,5639.4036,5658.7101,-1.6767,-0.0296,1214735,7580622.3
399997.SZ,20180308,5794.2395,5677.326,5796.2585,5633.1824,5657.0334,137.2061,2.4254,1046870,7892372.9
399997.SZ,20180309,5838.3548,5819.7469,5880.0274,5816.4906,5794.2395,44.1153,0.7614,990281,6815100.6
399997.SZ,20180312,5789.6867,5869.3271,5878.8117,5728.1505,5838.3548,-48.6681,-0.8336,1166625,8091556.6
399997.SZ,20180313,5693.3428,5778.826,5793.1199,5692.9823,5789.6867,-96.3439,-1.6641,905011,6965773.5
399997.SZ,20180314,5781.0995,5679.3895,5793.4551,5651.7604,5693.3428,87.7567,1.5414,861358,6879667.5
399997.SZ,20180315,5915.4563,5778.4838,5944.2148,5778.4838,5781.0995,134.3568,2.3241,1355818,10494758.5
399997.SZ,20180316,5852.6892,5919.3022,5950.9136,5850.7118,5915.4563,-62.7671,-1.0611,782317,6232666.3
399997.SZ,20180319,5885.9732,5852.5776,5915.9168,5814.7644,5852.6892,33.284,0.5687,731997,6179791.1
399997.SZ,20180320,5811.4442,5843.7608,5844.9893,5781.5215,5885.9732,-74.529,-1.2662,729365,5575692.9
399997.SZ,20180321,5787.7868,5829.8709,5861.9842,5772.8436,5811.4442,-23.6574,-0.4071,761600,5652092.8
399997.SZ,20180322,5632.8113,5778.8433,5795.2862,5622.7091,5787.7868,-154.9755,-2.6776,991472,7546701.7
399997.SZ,20180323,5479.8751,5448.8785,5553.0504,5378.5472,5632.8113,-152.9362,-2.7151,1217863,8708662.7
399997.SZ,20180326,5474.2647,5439.6038,5495.9206,5397.8668,5479.8751,-5.6104,-0.1024,960986,7562372.1
399997.SZ,20180327,5457.0355,5533.5504,5571.5388,5400.3602,5474.2647,-17.2292,-0.3147,1296411,9789812.4
399997.SZ,20180328,5209.4266,5381.9556,5399.4115,5198.0639,5457.0355,-247.6089,-4.5374,1646926,15546117.3
399997.SZ,20180329,5415.7884,5234.6302,5430.2147,5149.6349,5209.4266,206.3618,3.9613,1474403,12206786.3
399997.SZ,20180330,5396.4572,5406.8013,5461.47,5366.5912,5415.7884,-19.3312,-0.3569,962366,6797343.7
399997.SZ,20180402,5381.7065,5373.2931,5467.6674,5339.0095,5396.4572,-14.7507,-0.2733,1225802,7345212.9
399997.SZ,20180403,5426.7794,5346.3029,5478.2807,5326.9024,5381.7065,45.0729,0.8375,1295918,8492128.9
399997.SZ,20180404,5633.3257,5454.9559,5705.7363,5454.9559,5426.7794,206.5463,3.8061,1970774,12490670.6
399997.SZ,20180409,5647.0805,5629.7751,5706.4176,5579.5391,5633.3257,13.7548,0.2442,1082053,6647418.6
399997.SZ,20180410,5698.7849,5667.2734,5700.5314,5616.96,5647.0805,51.7044,0.9156,1055867,6363223.7
399997.SZ,20180411,5681.0339,5716.752,5777.0593,5657.7212,5698.7849,-17.751,-0.3115,980744,6095189.6
399997.SZ,20180412,5662.2095,5685.3626,5710.635,5645.8915,5681.0339,-18.8244,-0.3314,965384,5988340.9
399997.SZ,20180413,5578.5966,5682.6478,5724.221,5571.7963,5662.2095,-83.6129,-1.4767,828177,5576995
399997.SZ,20180416,5608.0907,5581.403,5644.0124,5542.4492,5578.5966,29.4941,0.5287,967936,6222176.7
399997.SZ,20180417,5499.5331,5612.5138,5646.194,5489.8488,5608.0907,-108.5576,-1.9357,787416,5554246.1
399997.SZ,20180418,5457.6223,5524.3276,5554.7787,5359.3042,5499.5331,-41.9108,-0.7621,937415,7925781.2
399997.SZ,20180419,5620.5205,5484.1395,5620.6571,5465.8421,5457.6223,162.8982,2.9848,1035953,7751064.6
399997.SZ,20180420,5580.7855,5620.8593,5705.575,5546.649,5620.5205,-39.735,-0.707,974622,7274575.8
399997.SZ,20180423,5512.6818,5562.684,5610.8236,5462.8291,5580.7855,-68.1037,-1.2203,918346,5930319.2
399997.SZ,20180424,5697.5603,5531.685,5721.081,5531.685,5512.6818,184.8785,3.3537,1263480,8981361.2
399997.SZ,20180425,5691.2637,5672.3529,5701.3593,5647.8145,5697.5603,-6.2966,-0.1105,806281,5127826.9
399997.SZ,20180426,5517.0953,5695.7647,5695.7647,5508.7844,5691.2637,-174.1684,-3.0603,1054831,7076015.9
399997.SZ,20180427,5516.2028,5595.3152,5641.7051,5445.0389,5517.0953,-0.8925,-0.0162,1055937,8678070.4
399997.SZ,20180502,5639.6521,5547.1812,5641.8354,5490.8921,5516.2028,123.4493,2.2379,1334823,10302201.6
399997.SZ,20180503,5799.2358,5638.6992,5805.6377,5587.8637,5639.6521,159.5837,2.8297,1314469,8200702.6
399997.SZ,20180504,5821.3499,5787.7817,5877.3049,5777.2398,5799.2358,22.1141,0.3813,1254471,7599153.5
399997.SZ,20180507,6159.9968,5833.16,6171.3619,5833.16,5821.3499,338.6469,5.8173,2365072,14952891
399997.SZ,20180508,6217.9733,6166.411,6252.8599,6156.5741,6159.9968,57.9765,0.9412,2199967,12244946.6
399997.SZ,20180509,6227.459,6214.4592,6227.6585,6160.3469,6217.9733,9.4857,0.1526,1570458,7489511.8
399997.SZ,20180510,6325.6649,6225.0096,6354.8715,6225.0096,6227.459,98.2059,1.577,1720367,9786461.4
399997.SZ,20180511,6254.6433,6353.5498,6435.0125,6241.0404,6325.6649,-71.0216,-1.1228,1509879,8984752.7
399997.SZ,20180514,6400.7836,6277.9681,6402.4229,6277.9681,6254.6433,146.1403,2.3365,1342561,9278300.8
399997.SZ,20180515,6434.2251,6402.9402,6435.5431,6309.4605,6400.7836,33.4415,0.5225,1305835,8246346.5
399997.SZ,20180516,6425.3335,6417.8044,6481.0236,6382.4863,6434.2251,-8.8916,-0.1382,1483985,8423783.4
399997.SZ,20180517,6287.2718,6416.2677,6429.9679,6256.2596,6425.3335,-138.0617,-2.1487,1247404,7558560.6
399997.SZ,20180518,6338.2626,6275.02,6345.7599,6171.0699,6287.2718,50.9908,0.811,1120059,7129748.6
399997.SZ,20180521,6325.0333,6370.5993,6420.52,6295.7173,6338.2626,-13.2293,-0.2087,906040,6102327.5
399997.SZ,20180522,6369.4305,6323.6484,6371.6537,6269.775,6325.0333,44.3972,0.7019,893179,5042928.6
399997.SZ,20180523,6236.0247,6360.0912,6376.6641,6232.1031,6369.4305,-133.4058,-2.0945,914071,6086146
399997.SZ,20180524,6161.0723,6241.2372,6282.0333,6143.0366,6236.0247,-74.9524,-1.2019,1026159,6990153.1
399997.SZ,20180525,6232.5487,6166.5959,6304.0746,6166.5959,6161.0723,71.4764,1.1601,1319318,7059972.4
399997.SZ,20180528,6550.3014,6252.5018,6557.2649,6252.1453,6232.5487,317.7527,5.0983,2316733,12240973.3
399997.SZ,20180529,6434.6477,6542.029,6692.3087,6432.2478,6550.3014,-115.6537,-1.7656,2018035,11516508.5
399997.SZ,20180530,6525.562,6370.5008,6619.8084,6292.406,6434.6477,90.9143,1.4129,2069579,10710428.7
399997.SZ,20180531,6729.9595,6582.0813,6784.2719,6510.5995,6525.562,204.3975,3.1323,2521482,15796780.7
399997.SZ,20180601,6590.6519,6706.0804,6744.9725,6509.1638,6729.9595,-139.3076,-2.07,1758467,9949237.8
399997.SZ,20180604,6810.5851,6609.727,6824.1993,6540.7903,6590.6519,219.9332,3.337,2068975,15241945.2
399997.SZ,20180605,6906.4857,6815.4281,6968.4122,6730.1872,6810.5851,95.9006,1.4081,2332255,13487331.5
399997.SZ,20180606,6905.8301,6883.2939,6998.7134,6854.5079,6906.4857,-0.6556,-0.0095,1844994,11287881.7
399997.SZ,20180607,6876.9941,6935.6901,6942.4893,6824.7339,6905.8301,-28.836,-0.4176,1666900,10025677.3
399997.SZ,20180608,6801.0443,6841.5896,6914.0823,6696.6541,6876.9941,-75.9498,-1.1044,1629957,9566472.9
399997.SZ,20180611,6779.1255,6805.2794,6893.4447,6709.9983,6801.0443,-21.9188,-0.3223,1695371,10824651.2
399997.SZ,20180612,7087.2638,6792.6449,7092.3373,6786.7333,6779.1255,308.1383,4.5454,2282724,15009075.5
399997.SZ,20180613,7015.523,7051.439,7110.045,6985.6856,7087.2638,-71.7408,-1.0122,1637852,10173684.1
399997.SZ,20180614,6890.4662,7008.8718,7048.5474,6785.5138,7015.523,-125.0568,-1.7826,1582578,10163952
399997.SZ,20180615,6837.5734,6867.3277,6885.415,6780.1903,6890.4662,-52.8928,-0.7676,1428769,8750945.7
399997.SZ,20180619,6507.8073,6747.7866,6775.7583,6474.9819,6837.5734,-329.7661,-4.8229,1911000,12954684.1
399997.SZ,20180620,6766.5353,6512.4119,6769.7752,6512.4119,6507.8073,258.728,3.9757,1838232,10602251.4
399997.SZ,20180621,6667.6347,6761.4863,6874.8797,6666.3528,6766.5353,-98.9006,-1.4616,1509702,9341269.2
399997.SZ,20180622,6670.2204,6604.1915,6683.1043,6520.4006,6667.6347,2.5857,0.0388,1250232,7599083.8
399997.SZ,20180625,6782.3446,6703.2634,6903.8628,6703.2634,6670.2204,112.1242,1.681,1708316,10280888.2
399997.SZ,20180626,6748.2803,6825.2982,6941.2294,6679.9303,6782.3446,-34.0643,-0.5022,1623394,10834608.8
399997.SZ,20180627,6451.6231,6732.31,6778.3361,6416.9471,6748.2803,-296.6572,-4.396,1936995,13408897.6
399997.SZ,20180628,6252.0961,6361.0078,6384.7446,6190.5171,6451.6231,-199.527,-3.0927,1678464,11320698.5
399997.SZ,20180629,6437.4437,6261.427,6469.9095,6193.9216,6252.0961,185.3476,2.9646,1263766,7834075.1
399997.SZ,20180702,6377.9498,6451.6036,6618.7857,6313.4628,6437.4437,-59.4939,-0.9242,1467282,9266053.7
399997.SZ,20180703,6159.5744,6350.0885,6388.6182,5970.5513,6377.9498,-218.3754,-3.4239,2034313,15224521.1
399997.SZ,20180704,6103.5168,6139.9466,6232.6013,6098.9697,6159.5744,-56.0576,-0.9101,1255736,8522516.9
399997.SZ,20180705,6075.3939,6131.3876,6279.3405,6024.9739,6103.5168,-28.1229,-0.4608,1437873,9723509.2
399997.SZ,20180706,6088.0423,6080.1024,6164.5071,5957.7745,6075.3939,12.6484,0.2082,1522470,9617116.1
399997.SZ,20180709,6288.1232,6147.0584,6289.482,6100.8163,6088.0423,200.0809,3.2865,1569126,9742091.8
399997.SZ,20180710,6292.0888,6300.3562,6364.5452,6190.0682,6288.1232,3.9656,0.0631,1303660,7533295.9
399997.SZ,20180711,6205.0696,6144.6681,6259.9704,6113.7903,6292.0888,-87.0192,-1.383,1155598,6498551
399997.SZ,20180712,6394.2026,6189.3668,6425.9284,6189.3668,6205.0696,189.133,3.048,1657963,9763238.2
399997.SZ,20180713,6580.3193,6408.5355,6581.2023,6362.6706,6394.2026,186.1167,2.9107,1676192,9821816.1
399997.SZ,20180716,6566.1668,6563.6014,6635.4099,6519.6596,6580.3193,-14.1525,-0.2151,1162632,7964750
399997.SZ,20180717,6464.0662,6588.6966,6589.6196,6391.4855,6566.1668,-102.1006,-1.5549,1262680,7370255.4
399997.SZ,20180718,6364.3193,6461.1848,6490.0695,6359.8026,6464.0662,-99.7469,-1.5431,1105132,6471251.8
399997.SZ,20180719,6316.3513,6375.3427,6401.2218,6286.4433,6364.3193,-47.968,-0.7537,1020613,5736216.4
399997.SZ,20180720,6319.8763,6323.2686,6340.0521,6208.6446,6316.3513,3.525,0.0558,1228192,7830501
399997.SZ,20180723,6198.521,6292.4093,6301.5054,6129.26,6319.8763,-121.3553,-1.9202,1497409,9160657.5
399997.SZ,20180724,6439.9106,6209.6706,6443.2917,6154.6962,6198.521,241.3896,3.8943,1945487,11408064.2
399997.SZ,20180725,6401.0851,6441.8934,6445.1529,6365.3763,6439.9106,-38.8255,-0.6029,1388837,7287082.3
399997.SZ,20180726,6302.9707,6406.2648,6425.241,6298.1413,6401.0851,-98.1144,-1.5328,1089850,6433934.5
399997.SZ,20180727,6375.185,6295.1456,6420.5274,6251.0525,6302.9707,72.2143,1.1457,1302321,6730273.8
399997.SZ,20180730,6248.9044,6371.865,6381.7125,6197.2914,6375.185,-126.2806,-1.9808,1234650,8182399.2
399997.SZ,20180731,6282.9782,6242.7837,6312.5841,6226.1522,6248.9044,34.0738,0.5453,1122584,6124834.1
399997.SZ,20180801,6141.4325,6316.0923,6326.2467,6134.5728,6282.9782,-141.5457,-2.2528,1205582,7079857.8
399997.SZ,20180802,5899.5806,6129.3532,6129.3532,5799.5695,6141.4325,-241.8519,-3.938,1836937,11567971
399997.SZ,20180803,5696.5335,5888.4891,5888.4891,5695.7505,5899.5806,-203.0471,-3.4417,1455491,9359470
399997.SZ,20180806,5565.4334,5677.1971,5736.7671,5525.0177,5696.5335,-131.1001,-2.3014,1425987,8813156.1
399997.SZ,20180807,5718.3946,5591.3143,5722.3609,5499.9227,5565.4334,152.9612,2.7484,1371306,8466714.9
399997.SZ,20180808,5531.2414,5719.8771,5719.8771,5510.7501,5718.3946,-187.1532,-3.2728,1416078,7845716.7
399997.SZ,20180809,5694.1719,5495.2511,5713.6733,5484.7739,5531.2414,162.9305,2.9456,1296970,7869398.4
399997.SZ,20180810,5704.0012,5682.2013,5789.5162,5662.5599,5694.1719,9.8293,0.1726,1211832,6650735
399997.SZ,20180813,5614.3626,5648.9377,5648.9377,5499.6122,5704.0012,-89.6386,-1.5715,1239624,7878765.8
399997.SZ,20180814,5646.5065,5631.3943,5715.2456,5596.1738,5614.3626,32.1439,0.5725,1099489,6440464.5
399997.SZ,20180815,5443.1313,5647.469,5649.1768,5424.6371,5646.5065,-203.3752,-3.6018,1238885,7383192.8
399997.SZ,20180816,5251.738,5348.7457,5469.6389,5240.9266,5443.1313,-191.3933,-3.5162,1277905,9535038
399997.SZ,20180817,5181.563,5320.3462,5358.1612,5165.4811,5251.738,-70.175,-1.3362,1197425,7940756.7
399997.SZ,20180820,5209.075,5163.0361,5209.075,5065.0378,5181.563,27.512,0.531,1314223,8363031.3
399997.SZ,20180821,5404.5705,5199.2561,5421.7487,5190.6365,5209.075,195.4955,3.753,1724945,10561501.9
399997.SZ,20180822,5339.8183,5369.4294,5404.9201,5326.7529,5404.5705,-64.7522,-1.1981,875283,4825855.6
399997.SZ,20180823,5357.2942,5373.5807,5420.1501,5292.8495,5339.8183,17.4759,0.3273,875781,5413784.6
399997.SZ,20180824,5279.2187,5356.842,5356.842,5237.6207,5357.2942,-78.0755,-1.4574,971185,5755512.5
399997.SZ,20180827,5529.3951,5322.8374,5531.7008,5322.2601,5279.2187,250.1764,4.7389,1640959,10231293.5
399997.SZ,20180828,5466.6184,5568.1512,5576.1469,5433.816,5529.3951,-62.7767,-1.1353,1454957,8796517.6
399997.SZ,20180829,5451.6815,5473.6936,5489.6761,5420.2126,5466.6184,-14.9369,-0.2732,1020570,6207901.9
399997.SZ,20180830,5428.935,5462.0544,5543.5177,5417.4966,5451.6815,-22.7465,-0.4172,989464,6748060.4
399997.SZ,20180831,5334.5198,5396.731,5396.731,5257.7217,5428.935,-94.4152,-1.7391,1138757,8604648.8
399997.SZ,20180903,5318.7481,5275.2267,5320.4971,5243.0634,5334.5198,-15.7717,-0.2957,920645,5626865.6
399997.SZ,20180904,5349.3673,5321.9704,5366.9851,5256.9144,5318.7481,30.6192,0.5757,1004659,5612946.3
399997.SZ,20180905,5212.3646,5339.4251,5339.4251,5209.0584,5349.3673,-137.0027,-2.5611,924672,5697610.4
399997.SZ,20180906,5090.5836,5166.2063,5239.2125,5055.5185,5212.3646,-121.781,-2.3364,1138198,7648947
399997.SZ,20180907,5164.3686,5119.3819,5225.769,5102.5971,5090.5836,73.785,1.4494,1098881,6541658.3
399997.SZ,20180910,5117.539,5168.7703,5174.9182,5060.9074,5164.3686,-46.8296,-0.9068,840366,4772509.9
399997.SZ,20180911,5117.5583,5107.1468,5162.6467,5085.557,5117.539,0.0193,0.0004,730326,4314352.5
399997.SZ,20180912,4988.3184,5106.3038,5109.1685,4974.6546,5117.5583,-129.2399,-2.5254,958872,6449293.7
399997.SZ,20180913,4974.5561,5052.355,5074.3874,4860.1007,4988.3184,-13.7623,-0.2759,1122882,7418069.9
399997.SZ,20180914,5084.2828,4988.2475,5139.0465,4923.7446,4974.5561,109.7267,2.2058,1601844,8142155.7
399997.SZ,20180917,5099.6045,5064.0614,5162.8091,5043.3101,5084.2828,15.3217,0.3014,1197860,6239475
399997.SZ,20180918,5249.9487,5060.5306,5257.0731,5050.4628,5099.6045,150.3442,2.9482,1368230,7772872.7
399997.SZ,20180919,5403.4862,5232.4284,5464.8573,5227.1097,5249.9487,153.5375,2.9246,2083828,11300924.1
399997.SZ,20180920,5384.011,5400.2048,5438.2484,5359.2719,5403.4862,-19.4752,-0.3604,1093739,6013961.2
399997.SZ,20180921,5587.9334,5408.9928,5596.0791,5408.9928,5384.011,203.9224,3.7876,1698333,9698683
399997.SZ,20180925,5541.461,5546.8308,5610.2874,5505.6791,5587.9334,-46.4724,-0.8317,1063392,6385388.2
399997.SZ,20180926,5718.1065,5569.754,5803.5294,5569.754,5541.461,176.6455,3.1877,2182622,14215002.1
399997.SZ,20180927,5718.5375,5711.8608,5742.7866,5654.4287,5718.1065,0.431,0.0075,1343508,8256278.6
399997.SZ,20180928,5745.575,5733.3654,5764.9021,5660.6047,5718.5375,27.0375,0.4728,1095934,7115090.7
399997.SZ,20181008,5392.275,5601.1346,5615.3303,5390.8447,5745.575,-353.3,-6.1491,1491912,12105990.2
399997.SZ,20181009,5396.0449,5410.1032,5467.0715,5359.0713,5392.275,3.7699,0.0699,988703,6992046.1
399997.SZ,20181010,5145.068,5387.6663,5395.1872,5134.2461,5396.0449,-250.9769,-4.6511,1769939,12026949
399997.SZ,20181011,4958.3116,4927.3049,5132.0747,4889.4631,5145.068,-186.7564,-3.6298,2005563,13495965.7
399997.SZ,20181012,5117.9678,4963.8574,5140.8012,4959.0182,4958.3116,159.6562,3.22,1591554,9966663.5
399997.SZ,20181015,5007.5713,5129.4269,5137.0787,4990.5777,5117.9678,-110.3965,-2.157,1100225,6666422.2
399997.SZ,20181016,4992.1594,5012.6711,5101.4619,4966.5599,5007.5713,-15.4119,-0.3078,941145,5052757.8
399997.SZ,20181017,4964.8571,5063.6217,5080.4477,4824.2814,4992.1594,-27.3023,-0.5469,1217459,7188112.5
399997.SZ,20181018,4837.6183,4904.4988,4948.7649,4801.9532,4964.8571,-127.2388,-2.5628,984991,6943909.4
399997.SZ,20181019,5039.3223,4775.5068,5050.0278,4768.8238,4837.6183,201.704,4.1695,1437917,10433710.3
399997.SZ,20181022,5303.5102,5116.2705,5355.8178,5116.2705,5039.3223,264.1879,5.2425,1765030,12035501.7
399997.SZ,20181023,4894.6735,5288.6056,5288.6056,4844.062,5303.5102,-408.8367,-7.7088,2270904,17327342.2
399997.SZ,20181024,4747.2276,4785.794,4848.0381,4627.0077,4894.6735,-147.4459,-3.0124,1894709,12329893.4
399997.SZ,20181025,4633.8702,4599.425,4654.3061,4527.1866,4747.2276,-113.3574,-2.3879,1318293,9604839.8
399997.SZ,20181026,4503.786,4661.8018,4686.9265,4476.7073,4633.8702,-130.0842,-2.8072,1601195,8885246.7
399997.SZ,20181029,4074.6553,4239.9118,4239.9118,4063.9877,4503.786,-429.1307,-9.5282,1948075,8649394.4
399997.SZ,20181030,4002.9086,3925.5883,4090.7303,3886.6662,4074.6553,-71.7467,-1.7608,2358184,18433151.2
399997.SZ,20181031,4158.2489,4041.4644,4184.6417,4035.5071,4002.9086,155.3403,3.8807,2124416,11858630.5
399997.SZ,20181101,4271.9266,4216.5006,4402.001,4208.5191,4158.2489,113.6777,2.7338,2421995,13968704
399997.SZ,20181102,4534.2729,4414.8097,4544.2598,4361.7935,4271.9266,262.3463,6.1412,2361722,13463180.2
399997.SZ,20181105,4402.6816,4479.1349,4479.1349,4353.1232,4534.2729,-131.5913,-2.9021,1701870,10300328.4
399997.SZ,20181106,4333.8767,4396.5842,4396.5842,4270.6464,4402.6816,-68.8049,-1.5628,1166206,6464796.7
399997.SZ,20181107,4333.3505,4351.4253,4407.4818,4302.4625,4333.8767,-0.5262,-0.0121,1148020,5794225
399997.SZ,20181108,4336.9923,4386.489,4413.2074,4322.6879,4333.3505,3.6418,0.084,1047953,5283041.8
399997.SZ,20181109,4303.5427,4296.4604,4333.8709,4269.1896,4336.9923,-33.4496,-0.7713,784049,3886692
399997.SZ,20181112,4286.7955,4272.4325,4286.7955,4175.2429,4303.5427,-16.7472,-0.3891,1283702,7751680.2
399997.SZ,20181113,4434.296,4232.2716,4460.2795,4217.1747,4286.7955,147.5005,3.4408,1831195,9359873.7
399997.SZ,20181114,4339.2864,4426.1404,4426.1404,4330.3932,4434.296,-95.0096,-2.1426,1186125,6095478.5
399997.SZ,20181115,4374.805,4349.9268,4383.4651,4340.1767,4339.2864,35.5186,0.8185,957544,4615879.3
399997.SZ,20181116,4374.2562,4389.0762,4418.8771,4347.806,4374.805,-0.5488,-0.0125,1122388,5022248.8
399997.SZ,20181119,4470.75,4375.8004,4499.1422,4357.8155,4374.2562,96.4938,2.2059,1423155,6450563.3
