date,time,open,high,low,close
20120213,90000,782.78998,782.78998,782.59003,782.65997
20120213,100000,782.62,784.3200099999998,781.09003,783.03998
20120213,110000,782.90997,784.98999,782.59998,784.48999
20120213,120000,784.38,786.23999,784.1799900000002,785.53998
20120213,140000,786.56,786.5700099999998,784.65002,784.6799900000002
20120213,150000,784.66998,785.65002,782.21002,785.44
20120213,160000,785.39001,785.64001,783.4299900000002,784.08002
20120214,90000,781.85999,782.15002,781.52002,781.64001
20120214,100000,781.7000099999998,786.0,781.28998,785.28998
20120214,110000,785.62,787.34998,784.4299900000002,785.5
20120214,120000,785.8200099999998,786.34998,780.98999,781.85999
20120214,140000,780.84003,780.84003,775.7000099999998,777.13
20120214,150000,777.26001,777.90997,773.23999,776.63
20120214,160000,776.03003,778.88,776.03003,776.12
20120215,90000,782.10999,783.53998,782.10999,783.53998
20120215,100000,783.26001,787.34998,783.26001,786.73999
20120215,110000,786.90002,790.46002,785.48999,789.41998
20120215,120000,789.34003,791.7000099999998,788.5,790.5
20120215,140000,792.0,793.21002,790.63,791.94
20120215,150000,792.0499900000002,792.65997,788.9299900000002,791.22998
20120215,160000,791.38,792.76001,790.85999,791.84998
20120216,90000,790.16998,790.8200099999998,790.16998,790.5499900000002
20120216,100000,790.5700099999998,792.38,788.0700099999998,788.35999
20120216,110000,788.40002,790.90997,787.90002,787.9299900000002
20120216,120000,788.06,789.53998,787.15997,789.2999900000002
20120216,140000,788.98999,791.44,788.34998,791.2999900000002
20120216,150000,791.40002,792.03998,785.5499900000002,785.5499900000002
20120216,160000,785.58002,787.14001,784.75,787.13
20120217,90000,796.21002,796.21002,795.76001,795.76001
20120217,100000,795.72998,797.02002,789.4299900000002,791.0
20120217,110000,790.96997,792.9500099999998,789.13,792.71002
20120217,120000,792.88,793.5499900000002,791.33002,792.21997
20120217,140000,792.91998,792.91998,789.60999,791.28998
20120217,150000,791.37,795.53003,791.03003,795.06
20120217,160000,795.12,795.8200099999998,794.41998,794.85999
20120220,90000,799.59998,799.66998,799.59998,799.66998
20120220,100000,800.10999,800.64001,796.53003,798.21002
20120220,110000,798.41998,800.72998,797.77002,799.34998
20120220,120000,799.46002,801.65997,799.2999900000002,801.63
20120220,140000,800.0499900000002,800.5700099999998,796.77002,800.52002
20120220,150000,800.22998,801.21002,798.0700099999998,799.5
20120220,160000,799.53003,801.08002,799.37,800.21997
20120221,90000,802.46002,803.08002,802.26001,802.71002
20120221,100000,802.4500099999998,804.77002,799.96997,801.28003
20120221,110000,801.44,805.03998,800.6799900000002,804.1799900000002
20120221,120000,804.27002,805.2000099999998,803.0499900000002,805.10999
20120221,140000,805.14001,805.5,802.33002,804.78998
20120221,150000,804.91998,806.03998,802.26001,802.62
20120221,160000,802.47998,804.16998,801.76001,803.65997
20120222,90000,806.60999,807.19,806.4299900000002,806.7000099999998
20120222,100000,806.06,808.09998,805.08002,806.4500099999998
20120222,110000,806.4500099999998,807.31,804.40997,806.9500099999998
20120222,120000,807.01001,807.96997,806.02002,806.9500099999998
20120222,140000,806.73999,809.71002,805.7999900000002,806.03998
20120222,150000,805.84998,807.78003,804.34003,804.47998
20120222,160000,804.4500099999998,805.12,801.38,801.59003
20120223,90000,802.96997,804.98999,802.96997,804.98999
20120223,100000,804.64001,805.35999,797.40997,797.44
20120223,110000,797.51001,799.81,796.09003,799.09998
20120223,120000,799.46997,799.8200099999998,797.28998,799.33002
20120223,140000,799.9299900000002,800.31,798.41998,798.71002
20120223,150000,798.62,800.69,795.03003,800.65997
20120223,160000,800.96997,804.58002,800.96997,803.60999
20120224,90000,806.13,806.56,806.13,806.56
20120224,100000,806.47998,808.5499900000002,804.98999,805.12
20120224,110000,805.09003,807.27002,804.65997,807.27002
20120224,120000,807.31,808.27002,806.71997,807.98999
20120224,140000,807.71997,807.78003,805.48999,806.35999
20120224,150000,805.83002,809.0499900000002,805.83002,808.84998
20120224,160000,808.46997,809.3200099999998,807.28003,808.27002
20120227,90000,809.13,809.34003,808.41998,808.41998
20120227,100000,808.47998,809.60999,805.59998,808.53003
20120227,110000,808.53003,810.03998,806.53998,807.78998
20120227,120000,807.64001,808.87,806.59003,808.87
20120227,140000,804.66998,805.31,801.59998,804.48999
20120227,150000,804.5,804.5499900000002,798.69,799.19
20120227,160000,798.83002,799.91998,797.64001,799.19
20120228,90000,801.03998,801.40997,800.96002,800.96002
20120228,100000,801.21002,802.81,798.48999,801.01001
20120228,110000,800.88,802.37,799.53998,800.31
20120228,120000,800.40997,802.69,800.01001,802.15997
20120228,140000,804.40002,805.58002,803.52002,805.2999900000002
20120228,150000,805.16998,806.28003,803.5700099999998,805.5
20120228,160000,805.9299900000002,807.69,804.64001,807.69
20120229,90000,810.78003,811.16998,810.28998,811.16998
20120229,100000,811.02002,813.01001,810.72998,812.5499900000002
20120229,110000,812.59998,815.60999,811.03003,814.66998
20120229,120000,814.53003,816.10999,814.53003,815.75
20120229,140000,815.56,815.78003,812.13,814.0
20120229,150000,814.21002,816.22998,813.59998,815.21997
20120229,160000,815.13,818.78003,814.40997,818.78003
20120301,90000,817.39001,818.4299900000002,817.21997,817.58002
20120301,100000,817.15002,821.66998,815.5700099999998,818.90997
20120301,110000,818.78003,821.12,818.12,819.5700099999998
20120301,120000,819.65002,820.53003,818.7999900000002,819.01001
20120301,140000,817.46997,819.71997,816.28003,819.71997
20120301,150000,819.44,820.87,818.59003,819.7999900000002
20120301,160000,819.94,823.2000099999998,819.94,821.96002
20120302,90000,825.27002,826.71997,825.27002,826.40002
20120302,100000,826.88,827.84998,825.39001,825.53003
20120302,110000,825.0700099999998,825.56,823.96002,825.28998
20120302,120000,825.15997,827.39001,824.65997,826.4500099999998
20120302,140000,826.09003,826.72998,824.63,824.85999
20120302,150000,825.46997,825.90002,822.12,822.4299900000002
20120302,160000,822.12,822.59998,820.56,821.1799900000002
20120305,90000,818.90002,818.90002,818.2000099999998,818.77002
20120305,100000,818.81,819.28003,815.64001,816.87
20120305,110000,817.09003,819.58002,817.09003,819.02002
20120305,120000,818.94,819.26001,817.78003,818.28003
20120305,140000,818.26001,818.26001,815.15002,817.46997
20120305,150000,817.40997,818.16998,816.21997,817.58002
20120305,160000,817.28003,817.28003,813.77002,814.6799900000002
20120306,90000,812.25,812.5700099999998,812.25,812.5700099999998
20120306,100000,812.98999,816.15997,811.06,815.25
20120306,110000,814.97998,814.97998,812.23999,812.96997
20120306,120000,812.98999,815.6799900000002,812.62,815.46997
20120306,140000,814.7999900000002,814.7999900000002,812.8200099999998,813.27002
20120306,150000,813.15002,813.4299900000002,809.2000099999998,811.02002
20120306,160000,810.88,811.14001,808.53998,810.78998
20120308,90000,813.48999,814.96002,813.21002,814.71002
20120308,100000,814.53003,818.69,814.25,817.39001
20120308,110000,816.9299900000002,818.9299900000002,815.9299900000002,818.6799900000002
20120308,120000,818.4500099999998,819.37,817.78998,819.15002
20120308,140000,819.76001,820.25,818.37,818.5700099999998
20120308,150000,818.52002,821.26001,817.81,821.03003
20120308,160000,821.02002,823.0700099999998,819.87,823.0700099999998
20120309,90000,824.40997,824.41998,823.53003,823.73999
20120309,100000,823.3200099999998,824.94,820.06,822.4500099999998
20120309,110000,822.38,824.28998,820.28998,820.52002
20120309,120000,820.41998,822.46002,820.16998,821.56
20120309,140000,822.21997,822.6799900000002,815.53998,818.35999
20120309,150000,818.53998,820.35999,815.64001,816.03003
20120309,160000,815.84998,816.66998,814.89001,814.89001
20120312,90000,817.53003,817.97998,817.3200099999998,817.84998
20120312,100000,817.90997,820.02002,816.9299900000002,817.84998
20120312,110000,817.72998,818.97998,814.41998,814.66998
20120312,120000,814.66998,816.75,814.21997,815.3200099999998
20120312,140000,815.9299900000002,816.5700099999998,813.51001,815.2000099999998
20120312,150000,815.1799900000002,815.1799900000002,807.84003,808.48999
20120312,160000,808.73999,808.89001,804.48999,807.65002
20120313,90000,812.13,812.94,812.13,812.5499900000002
20120313,100000,812.58002,813.09003,809.14001,811.34003
20120313,110000,811.5,812.53003,805.26001,805.96002
20120313,120000,806.15002,807.33002,805.19,807.33002
20120313,140000,807.48999,808.83002,806.48999,808.40002
20120313,150000,808.09003,808.53998,802.71002,807.0
20120313,160000,807.02002,811.64001,806.89001,809.96997
20120314,90000,817.34998,818.15997,817.34998,818.14001
20120314,100000,818.14001,820.97998,815.96002,819.41998
20120314,110000,819.38,820.37,817.7999900000002,818.40997
20120314,120000,818.27002,818.65002,815.78998,818.21002
20120314,140000,815.89001,816.40002,813.1799900000002,815.62
20120314,150000,815.62,816.59003,813.23999,816.35999
20120314,160000,816.19,818.14001,815.40997,818.14001
20120315,90000,819.8200099999998,820.03998,819.40997,820.03998
20120315,100000,819.98999,825.4500099999998,819.88,823.10999
20120315,110000,823.22998,825.56,823.03998,823.78003
20120315,120000,823.63,823.96997,820.97998,821.59003
20120315,140000,821.85999,826.0499900000002,821.85999,825.78003
20120315,150000,825.5700099999998,825.9299900000002,821.37,822.38
20120315,160000,822.2000099999998,824.46002,822.06,823.39001
20120316,90000,827.73999,828.15002,825.85999,826.22998
20120316,100000,826.13,828.7000099999998,824.71002,826.71997
20120316,110000,826.83002,830.03998,826.21997,828.16998
20120316,120000,828.21997,832.5,827.88,832.38
20120316,140000,830.77002,832.6799900000002,830.33002,832.0700099999998
20120316,150000,831.97998,835.83002,831.53003,833.69
20120316,160000,833.23999,838.44,833.21002,838.44
20120319,90000,843.5900300000002,843.5900300000002,843.5900300000002,843.5900300000002
20120319,100000,843.2899800000001,845.51001,840.2899800000001,844.5700099999998
20120319,110000,844.87,846.12,842.63,844.5499900000002
20120319,120000,844.63,847.7899800000001,844.2000099999998,847.5999800000002
20120319,140000,847.87,847.87,842.2000099999998,843.14001
20120319,150000,843.4600199999999,845.5499900000002,839.5200199999998,840.3499800000002
20120319,160000,840.51001,841.8200099999998,837.9299900000002,837.9299900000002
20120320,90000,838.3200099999998,838.4299900000002,837.66998,837.66998
20120320,100000,838.0499900000002,845.9299900000002,837.6799900000002,844.19
20120320,110000,844.31,846.7299800000002,841.4199800000001,843.4199800000001
20120320,120000,843.4199800000001,844.4600199999999,843.1500199999998,844.1799900000002
20120320,140000,844.4099699999998,844.76001,840.88,843.98999
20120320,150000,843.98999,844.1599699999998,841.4600199999999,842.7299800000002
20120320,160000,842.7000099999998,843.6500199999998,841.1500199999998,843.6500199999998
20120321,90000,843.1799900000002,843.1799900000002,842.81,843.10999
20120321,100000,843.1500199999998,843.6599699999998,840.2299800000002,843.2800300000001
20120321,110000,843.2100199999999,843.2800300000001,840.56,841.7100199999999
20120321,120000,842.0200199999998,842.23999,840.98999,842.0800199999999
20120321,140000,842.7899800000001,848.4500099999998,841.4699699999999,848.25
20120321,150000,848.38,851.8300199999999,846.4199800000001,851.12
20120321,160000,851.1599699999998,852.14001,848.5800199999999,852.14001
20120322,90000,851.4099699999998,851.4199800000001,850.44,850.7000099999998
20120322,100000,850.88,853.13,850.38,851.1799900000002
20120322,110000,851.3300199999999,855.0200199999998,850.9600199999999,854.7999900000002
20120322,120000,854.9000199999998,855.7299800000002,853.76001,855.7299800000002
20120322,140000,855.76001,857.0,853.94,856.2199699999999
20120322,150000,856.6699800000001,856.9099699999998,843.19,847.3300199999999
20120322,160000,847.2100199999999,847.2100199999999,839.2199699999999,839.2199699999999
20120323,90000,840.4799800000002,840.7100199999999,839.98999,840.7100199999999
20120323,100000,840.6699800000001,842.5200199999998,836.52002,839.0999800000002
20120323,110000,839.1799900000002,840.1500199999998,836.33002,837.08002
20120323,120000,837.0499900000002,838.09998,835.90997,836.89001
20120323,140000,836.7999900000002,837.14001,830.09998,834.96002
20120323,150000,834.66998,842.4600199999999,834.33002,842.0999800000002
20120323,160000,842.0700099999998,844.12,840.39001,841.76001
20120326,90000,842.98999,843.9199800000001,842.98999,843.9199800000001
20120326,100000,844.10999,845.0800199999999,840.0300300000001,841.4600199999999
20120326,110000,841.31,843.0900300000002,840.6599699999998,842.5800199999999
20120326,120000,842.64001,843.5800199999999,839.7100199999999,840.31
20120326,140000,840.1599699999998,841.10999,836.21997,837.19
20120326,150000,837.39001,841.4000199999998,836.98999,837.40002
20120326,160000,837.0700099999998,838.78003,835.96002,836.77002
20120327,90000,848.14001,848.19,847.88,848.19
20120327,100000,848.51001,848.7100199999999,844.4500099999998,846.0900300000002
20120327,110000,846.0499900000002,848.9600199999999,844.76001,848.8400300000002
20120327,120000,848.7299800000002,849.9600199999999,847.4199800000001,849.56
20120327,140000,849.5300300000001,851.31,847.9799800000002,850.4699699999999
20120327,150000,850.85999,851.26001,848.5700099999998,851.13
20120327,160000,851.1599699999998,852.25,850.10999,852.25
20120328,90000,849.4699699999999,849.4699699999999,848.6500199999998,849.06
20120328,100000,849.12,850.31,845.6699800000001,847.3300199999999
20120328,110000,847.4699699999999,850.6699800000001,847.4699699999999,850.6699800000001
20120328,120000,850.7999900000002,850.7999900000002,849.44,849.7199699999999
20120328,140000,849.8400300000002,853.10999,846.5200199999998,851.7700199999998
20120328,150000,851.85999,853.5300300000001,850.0399800000001,850.2700199999998
20120328,160000,849.98999,850.12,847.51001,849.51001
20120329,90000,844.8200099999998,845.4099699999998,844.8200099999998,844.9199800000001
20120329,100000,845.01001,846.6599699999998,843.63,845.37
20120329,110000,845.0900300000002,845.4000199999998,842.76001,843.7999900000002
20120329,120000,843.8400300000002,845.5300300000001,843.4699699999999,844.10999
20120329,140000,843.39001,846.62,841.5499900000002,845.3400300000002
20120329,150000,845.4500099999998,846.6599699999998,843.98999,845.98999
20120329,160000,846.3400300000002,850.7299800000002,846.3400300000002,849.3400300000002
20120330,90000,850.3200099999998,850.51001,849.7299800000002,850.06
20120330,100000,850.19,851.94,848.1799900000002,848.73999
20120330,110000,848.9000199999998,849.12,846.9799800000002,847.81
20120330,120000,847.5,848.2899800000001,846.88,847.37
20120330,140000,848.56,848.9199800000001,847.5399800000001,848.62
20120330,150000,848.7999900000002,848.8400300000002,844.2299800000002,844.5200199999998
20120330,160000,844.13,844.3400300000002,840.4600199999999,842.9099699999998
20120402,90000,842.0399800000001,842.87,842.0399800000001,842.5900300000002
20120402,100000,841.5900300000002,846.4500099999998,841.0800199999999,844.87
20120402,110000,844.7800300000001,846.3400300000002,844.5700099999998,844.81
20120402,120000,844.7899800000001,846.5999800000002,844.7899800000001,846.3499800000002
20120402,140000,846.8200099999998,847.13,845.62,846.0300300000001
20120402,150000,845.8200099999998,846.51001,842.4500099999998,842.9699699999999
20120402,160000,842.9000199999998,845.2899800000001,842.7999900000002,843.87
20120403,90000,848.26001,848.62,848.01001,848.14001
20120403,100000,848.2899800000001,851.35999,848.2299800000002,850.5700099999998
20120403,110000,850.3300199999999,851.8400300000002,849.01001,851.5499900000002
20120403,120000,851.3400300000002,851.8200099999998,849.8499800000002,851.23999
20120403,140000,850.9099699999998,853.87,850.2800300000001,853.38
20120403,150000,853.0900300000002,854.26001,852.12,853.35999
20120403,160000,853.2800300000001,855.38,852.9000199999998,853.51001
